answerId;questionId;answerContent
1387;670;Bezpieczny, uzależniony od szerokości jezdni i warunków ruchu.
1388;670;Bezpieczny, czyli zawsze taki sam.
1389;671;Wymijania samochodu osobowego.
1390;671;Wyprzedzania roweru.
1391;671;Omijania dowolnego pojazdu.
1392;672;Bezpieczny, ale nie mniejszy niż 0,8 metra.
1393;672;Bezpieczny, czyli zawsze jednakowy.
1394;672;Bezpieczny, uzależniony od szerokości jezdni i warunków ruchu.
1395;673;Bezpieczny, uzależniony od szerokości jezdni i warunków ruchu.
1396;673;Bezpieczny, ale większy niż 1,5 metra.
1397;673;Bezpieczny, ale mniejszy niż 0,5 metra.
1398;674;Bezpieczny, ale nie większy niż 0,5 metra.
1399;674;Bezpieczny, ale nie większy niż 1 metr.
1400;674;Bezpieczny, ale nie mniejszy niż 1 metr.
1401;675;Bezpieczny, ale nie mniejszy niż 0,6 metra.
1402;675;Bezpieczny, ale nie mniejszy niż 0,8 metra.
1403;675;Bezpieczny, ale nie mniejszy niż 1 metr.
1404;676;Zwiększa dwukrotnie długość drogi hamowania.
1405;676;Zwiększa czterokrotnie długość drogi hamowania.
1406;676;Nie powoduje zmiany długości drogi hamowania.
1407;677;Tak
1408;677;Nie
1409;678;Tak
1410;678;Nie
1411;679;Tak
1412;679;Nie
1413;680;Tak
1414;680;Nie
1415;681;Tak
1416;681;Nie
1417;682;Nie mniejszy niż 50 metrów.
1418;682;Nie mniejszy niż 40 metrów.
1419;682;Nie mniejszy niż 30 metrów.
1420;683;Czas reakcji kierującego pojazdem.
1421;683;Masa pasażerów.
1422;683;Masa pojazdu.
1423;684;Masa pasażera.
1424;684;Prędkość i stan nawierzchni.
1425;684;Masa pojazdu.
1426;685;Tak
1427;685;Nie
1428;686;Tak
1429;686;Nie
1430;687;Tak
1431;687;Nie
1432;688;Tak
1433;688;Nie
1434;689;Tak
1435;689;Nie
1436;690;Tak
1437;690;Nie
1438;691;Tak
1439;691;Nie
1440;692;Tak
1441;692;Nie
1442;693;Tak
1443;693;Nie
1444;694;Tak
1445;694;Nie
1446;695;Tak
1447;695;Nie
1448;696;Tak
1449;696;Nie
1450;697;Tak
1451;697;Nie
1452;698;Tak
1453;698;Nie
1454;699;Tak
1455;699;Nie
1456;700;Tak
1457;700;Nie
1458;701;Tak
1459;701;Nie
1460;702;Tak
1461;702;Nie
1462;703;Tak
1463;703;Nie
1464;704;Tak
1465;704;Nie
1466;705;Tak
1467;705;Nie
1468;706;Tak
1469;706;Nie
1470;707;Tak
1471;707;Nie
1472;708;A
1473;708;B
1474;708;C
1475;709;Trójkąt ostrzegawczy.
1476;709;Apteczka.
1477;709;Koło zapasowe.
1478;710;Apteczka.
1479;710;Gaśnica.
1480;710;Koło zapasowe.
1481;711;Tak
1482;711;Nie
1483;712;Tak
1484;712;Nie
1485;713;Tak
1486;713;Nie
1487;714;Tak
1488;714;Nie
1489;715;Tak
1490;715;Nie
1491;716;Tak
1492;716;Nie
1493;717;Tak
1494;717;Nie
1495;718;Tak
1496;718;Nie
1497;721;Tak
1498;721;Nie
1499;722;Tak
1500;722;Nie
1501;723;Tak
1502;723;Nie
1503;724;Patrzeć prosto w światła pojazdu nadjeżdżającego z przeciwka.
1504;724;Zmienić światła mijania na drogowe.
1505;724;Patrzeć w prawo od źródła światła pojazdu nadjeżdżającego z przeciwka i wypatrywać tam ewentualnej przeszkody.
1506;725;Tak, w sytuacjach awaryjnych.
1507;725;Nie, ponieważ może to doprowadzić do oślepienia innych kierujących.
1508;725;Tak, jeżeli trzonek źródła światła pasuje do oprawki w reflektorze.
1509;726;Korzystanie z nawigacji.
1510;726;Odpinanie pasa bezpieczeństwa.
1511;726;Korzystanie z telefonu wymagającego trzymania słuchawki w ręku.
1512;727;1,6 milimetra.
1513;727;2,6 milimetra.
1514;727;3 milimetry.
1515;728;Zanieczyszczony wkład filtra powietrza.
1516;728;Przegrzewające się elektrody świec zapłonowych.
1517;728;Przepalona żarówka tylnego lewego kierunkowskazu.
1518;729;Tak
1519;729;Nie
1520;730;Tak
1521;730;Nie
1522;731;Tak
1523;731;Nie
1524;732;Tak
1525;732;Nie
1526;733;Tak
1527;733;Nie
1528;734;Tak
1529;734;Nie
1530;735;Wydłużenie drogi hamowania.
1531;735;Zablokowanie kół.
1532;735;Utrata sterowności.
1533;736;Do skrócenia o co najmniej połowę drogi hamowania.
1534;736;Do utraty sterowności.
1535;736;Do zniszczenia hamulców.
1536;737;Pulsacyjne wciskanie pedału hamulca.
1537;737;Szybkie i mocne wciśnięcie pedału hamulca.
1538;737;Wciśnięcie pedału sprzęgła, a następnie pedału hamulca.
1539;738;Utrzymać siłę nacisku na pedał hamulca.
1540;738;Zmniejszyć siłę nacisku na pedał hamulca.
1541;738;Zwolnić pedał hamulca.
1542;739;Przy hamowaniu, gdy pojazd wpadł w boczny poślizg.
1543;739;Wyłącznie podczas hamowania na prostym odcinku drogi.
1544;739;Wyłącznie podczas hamowania na zakręcie.
1545;740;Unieruchomienie silnika.
1546;740;Stoczenie się pojazdu.
1547;740;Gwałtowne ruszenie.
1548;741;Tak
1549;741;Nie
1550;742;Zmniejszyć prędkość i czekać, aż lampka zgaśnie.
1551;742;Zatrzymać pojazd i sprawdzić poziom płynu hamulcowego.
1552;742;Kontynuować jazdę i zgłosić ten stan przy najbliższych badaniach okresowych pojazdu.
1553;743;O zbyt wysokiej temperaturze płynu chłodniczego.
1554;743;O zbyt niskiej temperaturze płynu chłodniczego.
1555;743;O zbyt niskim poziomie płynu do spryskiwania szyby.
1556;744;Emisja bezbarwnych spalin.
1557;744;Pozostawione na miejscu parkowania ślady wycieków płynów eksploatacyjnych.
1558;744;Zaświecenie się na czerwono lampki kontrolnej ładowania akumulatora przed uruchomieniem silnika.
1559;745;Emisja czarnych lub niebieskich gęstych spalin.
1560;745;Emisja bezbarwnych spalin.
1561;745;Zaświecenie się na czerwono lampki kontrolnej ciśnienia oleju silnikowego przed uruchomieniem silnika.
1562;746;Nadmiernie zużyte klocki lub tarcze hamulcowe.
1563;746;Uszkodzone przednie amortyzatory.
1564;746;Krótkotrwałe użycie koła dojazdowego, gdy jedna z opon uległa uszkodzeniu.
1565;747;Tak
1566;747;Nie
1567;748;Tak
1568;748;Nie
1569;749;Tak
1570;749;Nie
1571;750;Tak
1572;750;Nie
1573;751;Tak
1574;751;Nie
1575;752;Tak
1576;752;Nie
1577;753;Tak
1578;753;Nie
1579;754;Tak
1580;754;Nie
1581;755;Tak
1582;755;Nie
1583;756;Tak
1584;756;Nie
1585;757;Tak
1586;757;Nie
1587;758;Tak
1588;758;Nie
1589;759;Tak
1590;759;Nie
1591;760;nadmiernej liczbie pasażerów w tramwaju.
1592;760;zbyt małym napięciu ładowania akumulatorów.
1593;760;zużyciu okładzin ciernych.
1594;761;Wykorzystując za każdym razem hamulce szynowe.
1595;761;W sposób niepowodujący zagrożenia bezpieczeństwa ruchu.
1596;761;Wykorzystując za każdym razem piasecznicę.
1597;762;Powinienem zmniejszyć prędkość, dostosowując ją do panujących warunków.
1598;762;Powinienem jechać z prędkością zbliżoną do maksymalnej, aby czas przejazdu był zgodny z czasem wskazanym w rozkładzie jazdy.
1599;762;Nie powinienem zwracać na to uwagi, gdyż warunki atmosferyczne nie mają wpływu na jazdę tramwajem.
1600;763;Tak
1601;763;Nie
1602;764;Tak
1603;764;Nie
1604;765;Tak
1605;765;Nie
1606;766;Tak
1607;766;Nie
1608;767;Tak
1609;767;Nie
1610;768;Tak
1611;768;Nie
1612;769;Tak
1613;769;Nie
1614;770;Tak
1615;770;Nie
1616;771;Tak
1617;771;Nie
1618;772;Tak
1619;772;Nie
1620;773;Tak
1621;773;Nie
1622;774;Tak
1623;774;Nie
1624;775;Tak
1625;775;Nie
1626;776;Tak
1627;776;Nie
1628;777;Tak
1629;777;Nie
1630;778;Tak
1631;778;Nie
1632;779;Tak
1633;779;Nie
1634;780;Patrzę tylko na wprost.
1635;780;Obserwuję całe skrzyżowanie i jego otoczenie.
1636;780;Patrzę tylko na prawo.
1637;781;Tak
1638;781;Nie
1639;782;Tak
1640;782;Nie
1641;783;Tak
1642;783;Nie
1643;784;Ponieważ szybki przejazd przez takie miejsce powoduje echo, które może przeszkadzać mieszkańcom okolicznych domów.
1644;784;Ponieważ szybki przejazd przez takie miejsce może uszkodzić odbierak prądu oraz trakcję.
1645;784;Ponieważ będzie utrudnione hamowanie pojazdu.
1646;785;Tak
1647;785;Nie
1648;786;Tak
1649;786;Nie
1650;787;Tak
1651;787;Nie
1652;788;Tak
1653;788;Nie
1654;789;Tak
1655;789;Nie
1656;790;Tak
1657;790;Nie
1658;791;Tak
1659;791;Nie
1660;792;Tak
1661;792;Nie
1662;793;Tak
1663;793;Nie
1664;794;Tak
1665;794;Nie
1666;795;Tak
1667;795;Nie
1668;796;Tak
1669;796;Nie
1670;797;Tak
1671;797;Nie
1672;798;Tak
1673;798;Nie
1674;799;Tak
1675;799;Nie
1676;800;Tak
1677;800;Nie
1678;801;Tak
1679;801;Nie
1680;802;Tak
1681;802;Nie
1682;803;Tak
1683;803;Nie
1684;804;Tak
1685;804;Nie
1686;805;Uszkodzenie baterii.
1687;805;Uszkodzenie dzwonka zewnętrznego.
1688;805;Wyszczerbiona wkładka grafitowa pantografu.
1689;806;Zwiększenie poboru prądu z sieci trakcyjnej.
1690;806;Nadmierne kołysanie się, a nawet zerwanie sieci trakcyjnej.
1691;806;Zawsze niezakłócone działanie pantografu.
1692;807;We wszystkich fazach hamowania.
1693;807;Tylko w końcowej fazie hamowania i podczas postoju.
1694;807;Tylko podczas postoju.
1695;808;Cewka elektromagnetyczna.
1696;808;Docisk sprężyny.
1697;808;Układ dźwigni.
1698;809;Od sprawności silników trakcyjnych.
1699;809;Od sprawności baterii tramwaju.
1700;809;Hamulce elektordynamiczne są niezależne od systemów tramwaju.
1701;810;Wyłączyć wagon, po jego wyłączeniu hamulce są automatycznie zluzowane.
1702;810;Odpiąć mechanicznie lub elektrycznie luzowniki.
1703;810;Ustawić nawrotnik w położenie neutralne.
1704;811;Tak
1705;811;Nie
1706;812;Tak
1707;812;Nie
1708;813;Tak
1709;813;Nie
1710;814;Tak
1711;814;Nie
1712;815;Tak
1713;815;Nie
1714;816;Tak
1715;816;Nie
1716;817;Tak
1717;817;Nie
1718;818;Tak
1719;818;Nie
1720;819;Tak
1721;819;Nie
1722;820;Tak
1723;820;Nie
1724;821;Tak
1725;821;Nie
1726;822;Tak
1727;822;Nie
1728;823;Tak
1729;823;Nie
1730;824;Aktywny - działa tylko po załączeniu tramwaju i naciśnięciu pedału hamulca.
1731;824;Pasywny - działa nawet po wyłączeniu tramwaju.
1732;824;Pasywny - działa tylko po opuszczeniu pantografu w wagonie.
1733;825;Zanik rozruchu wagonu oraz pracy przetwornicy.
1734;825;Zadziałanie hamulców szynowych.
1735;825;Uszkodzenie grafitowej wkładki pantografu.
1736;826;Tak
1737;826;Nie
1738;827;W czasie oczekiwania na zmianę światła.
1739;827;Tylko znajdując się na przystanku.
1740;827;Poza przystankiem, na wyraźną prośbę pasażera.
1741;828;Numer taborowy.
1742;828;Tablica rejestracyjna, jak samochody.
1743;828;Numer taborowy, logo i nazwa miasta, w którym porusza się tramwaj.
1744;829;W każdym miejscu, w tym także na przystankach.
1745;829;Na przystankach.
1746;829;Wyłącznie na pętlach.
1747;830;Tak
1748;830;Nie
1749;831;Tak, zawsze.
1750;831;Nie, ponieważ nie jest wymagane w komunikacji miejskiej.
1751;831;Nie, o ile posiada odpowiedni dokument wydany przez pracodawcę.
1752;832;Jedynie wyłączyć przetwornicę.
1753;832;Opuścić pantograf (odbierak).
1754;832;Jedynie założyć rękawice.
1755;833;Uważnie obserwować otoczenie dookoła i podać sygnał odjazdu dzwonkiem.
1756;833;Wystarczy, że poda sygnał odjazdu dzwonkiem.
1757;833;Wyłącznie sprawdzić sygnalizację zamknięcia drzwi.
1758;834;Pozycja motorniczego nie ma znaczenia.
1759;834;Tyłem do tramwaju.
1760;834;Przodem do tramwaju.
1761;835;W dowolnie wybranym miejscu.
1762;835;Jedynie na przystanku, bez względu na okoliczności.
1763;835;W miejscu, w którym nie ma zagrożenia dla pasażerów i dla ruchu drogowego.
1764;836;Wystarczy, że opuści pantografy.
1765;836;Wystarczy, że odłączy akumulatory.
1766;836;Opuścić pantografy i odłączyć akumulatory.
1767;837;Wyłączyć przetwornicę.
1768;837;Zaparkować tramwaj i upewnić się czy może bezpiecznie opuścić kabinę.
1769;837;Wyłączyć wszystkie światła tramwaju i ustawić nawrotnik w położenie neutralne.
1770;838;Otwarcie okna, jeżeli wnętrze jest klimatyzowane.
1771;838;Awaryjne otwarcie drzwi przez pasażera.
1772;838;Przepalenie się bezpiecznika przetwornicy.
1773;839;Zatrzymać tramwaj, opuścić pantografy i wypuścić pasażerów.
1774;839;Kontynuować jazdę, wnętrze tramwaju jest bezpieczne.
1775;839;Zatrzymać tramwaj, opuścić pantografy i nie wypuszczać pasażerów.
1776;840;Zmniejszyć prędkość na całym odcinku obniżenia.
1777;840;Zwiększyć prędkość na całym odcinku obniżenia.
1778;840;Zawsze utrzymać stałą prędkość.
1779;841;Na wybiegu lub hamując.
1780;841;Na rozruchu, przyspieszając.
1781;841;Z maksymalną dopuszczalną prędkością.
1782;842;Gdy sygnalizator zwrotnicy wskazuje, że została przestawiona.
1783;842;Bez zwracania na nią uwagi, jeśli ma opóźnienie względem rozkładu jazdy.
1784;842;Gdy iglice zwrotnicy prawidłowo przylegają.
1785;843;Zwiększenia prędkości.
1786;843;Zmniejszenia prędkości.
1787;843;Bez zmiany prędkości.
1788;844;Zachowania dotychczasowej prędkości.
1789;844;Zwiększania prędkości.
1790;844;Zmniejszania prędkości.
1791;845;Nie ma żadnego wpływu.
1792;845;Ma niewielki wpływ.
1793;845;Ma kluczowy wpływ.
1794;846;ponowić rozruch łagodniej.
1795;846;ponowić rozruch bardziej energicznie.
1796;846;koniecznie zatrzymać tramwaj.
1797;847;Łagodnie hamować aby nie powodować zagrożenia dla pasażerów.
1798;847;Zdecydowanie hamować starając się uniknąć zderzenia.
1799;847;Zrezygnować z hamowania.
1800;848;W sposób nie powodujący poślizgu kół.
1801;848;W sposób powodujący znaczne przyspieszenie.
1802;848;W sposób nie powodujący dużego obciążenia baterii akumulatorów.
1803;849;Wszystkie rodzaje hamulców.
1804;849;Hamulec elektrodynamiczny i w końcowej fazie hamulec postojowy.
1805;849;Hamulec szynowy i hamulec elektrodynamiczny.
1806;850;Spadek napięcia baterii.
1807;850;Uszkodzenie pantografu (odbieraka).
1808;850;Uszkodzenie odgromnika.
1809;851;Zawsze.
1810;851;Nie ma takiego obowiązku.
1811;851;Tylko w okolicach przejść dla pieszych.
1812;852;Poprosić wszystkich pasażerów o wyjście i pustym tramwajem wrócić do zajezdni.
1813;852;Rozpocząć jazdę z otwartymi drzwiami, uprzedzając pasażerów o możliwych niedogodnościach.
1814;852;Wyłączyć blokadę jazdy i kontynuować jazdę z pasażerami.
1815;853;Jechać dalej nie zwracając uwagi na stan zanieczyszczenia.
1816;853;Zatrzymać się i oczyścić zwrotnicę przed najechaniem na nią.
1817;853;Wezwać służby oczyszczania miasta.
1818;854;Wielokrotnie załączać jazdę, aż do osiągnięcia pożądanej prędkości.
1819;854;Rozpędzić tramwaj do pożądanej prędkości i jak najdłużej jechać na wybiegu.
1820;854;Puścić czuwak.
1821;855;Zawsze na rozruchu, gdyż inaczej tramwaj zatrzyma się pod izolatorem z powodu braku prądu.
1822;855;Na wybiegu lub na hamowaniu.
1823;855;Zawsze na hamowaniu, gdyż wtedy tramwaj poprzez izolator oddaje prąd do sieci trakcyjnej.
1824;856;Opadnięcie hamulców szynowych.
1825;856;Umożliwienie rozruchu tramwaju.
1826;856;Włączenie oświetlenia tramwaju.
1827;857;60 km/h
1828;857;50 km/h
1829;857;55 km/h
1830;858;Ze zwiększonym prawdopodobieństwem wykolejenia tramwaju na ostrym łuku.
1831;858;Z wydłużeniem drogi hamowania.
1832;858;Ze skróceniem drogi hamowania.
1833;859;"Tak, jest konieczne tylko na zwrotnicach eksploatowanych jednostronnie, oznakowanych znakiem BT-4 ""Z-Stop""."
1834;859;Tak, jest obowiązkowe.
1835;859;Nie, nie jest obowiązkowe, gdy mogłoby to spowodować opóźnienie zjazdu ze skrzyżowania.
1836;860;Do najbliższego przystanku tramwajowego.
1837;860;Do najbliższego słupa trakcyjnego.
1838;860;Do najbliższego skrzyżowania (rozwidlenia) torów.
1839;861;Do najbliższego skrzyżowania dróg bez torowiska.
1840;861;Do miejsca ustawienia znaku odwołującego.
1841;861;Do najbliższego przystanku tramwajowego.
1842;862;Może jechać z prędkością o 10 km/h większą od wartości wskazanej na znaku.
1843;862;Powinien jechać z prędkością nie większą niż wartość wskazana na znaku.
1844;862;Może jechać z prędkością dowolną, jeśli na torze nie ma żadnych przeszkód.
1845;863;Ułatwi rozruch - zmniejszy poślizg kół.
1846;863;Utrudni rozruch.
1847;863;Nie wpłynie na rozruch.
1848;864;Pianową.
1849;864;Wodną.
1850;864;Śniegową lub proszkową.
1851;865;Jest zabroniona.
1852;865;Jest dozwolona w każdym przypadku.
1853;865;Jest dozwolona, o ile na sprzęgach znajduje się oznaczenie informujące o zakazie wchodzenia między wagony.
1854;866;Do podziękowania za udzielenie pierwszeństwa.
1855;866;W czasie każdego postoju na przystanku zlokalizowanym na jezdni (nie wydzielonym).
1856;866;Do sygnalizowania obecności tramwaju unieruchomionego z powodu uszkodzenia.
1857;867;Jeżeli będzie jeździć tylko w ciagu dnia.
1858;867;W żadnym wypadku.
1859;867;Jeśli usterka odnotowana jest w dokumentach tramwaju poświadczonych przez obsługę techniczną.
1860;868;Hamulce elektrodynamiczne.
1861;868;Hamulce szczękowe.
1862;868;Hamulce szynowe.
1863;869;Nie zezwala na wjazd tramwaju na tor zajęty przez tramwaj jadący z przeciwka.
1864;869;Uniemożliwia jazdę tramwaju z otwartymi (niedomkniętymi) drzwiami.
1865;869;Zezwala pasażerom na otwarcie drzwi przed zatrzymaniem tramwaju.
1866;870;Wydłuży drogę hamowania.
1867;870;Skróci drogę hamowania - zmniejszy poślizg kół.
1868;870;Nie wpłynie na drogę hamowania.
1869;871;Tylko w ograniczonym zakresie.
1870;871;W każdym zakresie.
1871;871;Nie ma wpływu na regulowanie siły hamowania tych hamulców.
1872;872;Wynosić minimum 10m.
1873;872;Wynosić tyle, aby możliwe było bezkolizyjne zatrzymanie pojazdu.
1874;872;Jest regulowany wewnętrznymi przepisami przedsiębiorstwa.
1875;873;Wyłącznie hamulce szynowe.
1876;873;Włącznie hamulce szczękowe.
1877;873;Hamowanie awaryjne (hamulce: szynowy, szczękowy i minimalnie elektrodynamiczny).
1878;874;Hamować szybko i gwałtownie.
1879;874;Hamować płynnie i zdecydowanie.
1880;874;Hamować wykorzystując jednocześnie wszystkie 3 rodzaje hamulców.
1881;875;Z mniejszą siłą, tak aby nie dopuścić do kolejnego zablokowania kół.
1882;875;Zwalniając czuwak.
1883;875;Za pomocą przeciwprądu, po uprzednim przestawieniu nawrotnika jazdy na jazdę do tyłu.
1884;876;że kierujący nim może gwałtownie zahamować.
1885;876;że kierujący nim nie będzie gwałtownie hamował, ponieważ wiezie pasażerów.
1886;876;że kierujący nim nie będzie gwałtownie hamował, ponieważ widzi w lusterku tramwaj jadący za nim.
1887;877;Od czasu przejazdu zawartego w rozkładzie jazdy.
1888;877;Od aktualnych warunków atmosferycznych.
1889;877;Od liczby przystanków na danej trasie.
1890;878;Od stanu torowiska i widoczności drogi.
1891;878;Od mocy i liczby silników tramwaju.
1892;878;Od liczby równoległych torów.
1893;879;Przejechać z jak największą prędkością.
1894;879;Przejechać z jak najmniejszą prędkością.
1895;879;Zatrzymać tramwaj przed każdą kałużą.
1896;880;Zmniejsza możliwość wystąpienia poślizgu.
1897;880;Nie ma żadnego wpływu na możliwość wystąpienia poślizgu.
1898;880;Zwiększa możliwość wystąpienia poślizgu.
1899;881;Nie ma wpływu na przyczepność.
1900;881;Zmniejsza przyczepność.
1901;881;Zwiększa przyczepność.
1902;882;Powoduje poprawienie przyczepności między kołami a szynami.
1903;882;Stwarza zagrożenie poślizgu podczas rozruchu i hamowania.
1904;882;Nie ma żadnego wpływu na jazdę tramwajem.
1905;883;W początkowej fazie.
1906;883;Kiedy długotrwały deszcz przechodzi w stan mżawki.
1907;883;W końcowej fazie.
1908;884;Nagrzanie szyn przez słońce.
1909;884;Oddziaływanie piasku i kurzu pokrywających szyny.
1910;884;Zaleganie mokrych liści na torowisku.
1911;885;Wiosną.
1912;885;Zimą.
1913;885;Jesienią.
1914;886;Zatrzymać tramwaj.
1915;886;Przejechać z małą prędkością.
1916;886;Przejechać z dużą prędkością.
1917;887;Przejechać z maksymalną prędkością, aby kamienie zostały odrzucone na boki.
1918;887;Przejechać powoli, gdyż mała prędkość zapewnia, że tramwaj nie wykolei się.
1919;887;Usunąć je przed przejechaniem takiego odcinka torów.
1920;888;Aby widzieć tylko przestrzeń kabiny motorniczego.
1921;888;Aby widzieć przestrzeń wagonu w pobliżu drzwi.
1922;888;Aby widzieć obrys pojazdu.
1923;889;Jeśli ma opóźnienie względem rozkładu jazdy.
1924;889;Pod warunkiem zachowania szczególnej ostrożności.
1925;889;Wyłącznie wtedy, kiedy pasażerowie odsuną się na bezpieczną odległość.
1926;890;Przy wejściu w łuk.
1927;890;Kiedy ostatni wagon opuści łuk.
1928;890;Przy wyjściu z łuku pierwszego wagonu.
1929;891;Upewnić się w prawym lusterku zewnętrznym, czy pojazdy na jezdni zatrzymały się.
1930;891;Włączyć prawy kierunkowskaz, aby zasygnalizować postój.
1931;891;Natychmiast otworzyć drzwi i obserwować ruch pasażerów.
1932;892;Na żądanie pasażera.
1933;892;Przy dużym napełnieniu wagonu.
1934;892;W każdej sytuacji jest zabronione.
1935;893;Sieciowy.
1936;893;Roboczy.
1937;893;Ręczny.
1938;894;Napięcie przetwornicy.
1939;894;Ustawienie nawrotnika kierunku.
1940;894;Sygnalizację zamknięcia drzwi.
1941;895;Nie mniejsze niż 38 V.
1942;895;Mniejsze niż wartość określona dla danego typu tramwaju.
1943;895;Większe niż wartość określona dla danego typu tramwaju.
1944;896;Kontynuować jazdę bez podejmowania żadnych działań.
1945;896;Odpiąć luzowniki.
1946;896;Wezwać nadzór ruchu, bo nie jest to możliwe bez specjalistycznych narzędzi.
1947;897;Włączenie się hamulców szynowych.
1948;897;Zwiększenie efektywności działania hamulców elektrodynamicznych.
1949;897;Uszkodzenie układu hamulcowego.
